utt 1,,
SIL_S,4.313513
SIL,9.338153
m_B,11.004222
a_I,5.313615
tx_I,7.178594
tx_I,9.636934
a_I,5.540667
m_E,3.351774
SIL_S,4.013528
t_B,0.224312
a_I,7.271638
tx_I,9.763852
tx_I,6.147860
aa_I,12.834030
m_I,7.032632
ee_E,8.242731
SIL_S,5.437273
SIL,1.677081
,FAM mod
